Attaching to filebeat, kibana, logstash, es-hot, some_app, es-warm
[33mes-warm             |[0m {"@timestamp":"2024-09-29T19:50:53.249Z", "log.level": "INFO", "message":"version[8.7.0], pid[74], build[docker/09520b59b6bc1057340b55750186466ea715e30e/2023-03-27T16:31:09.816451435Z], OS[Linux/5.15.146.1-microsoft-standard-WSL2/amd64], JVM[Oracle Corporation/OpenJDK 64-Bit Server VM/19.0.2/19.0.2+7-44]", "ecs.version": "1.2.0","service.name":"ES_ECS","event.dataset":"elasticsearch.server","process.thread.name":"main","log.logger":"org.elasticsearch.node.Node","elasticsearch.node.name":"es-warm","elasticsearch.cluster.name":"es-docker-cluster"}
[34mlogstash            |[0m [2024-09-29T19:51:40,713][WARN ][logstash.filters.json    ][main][c465d23b2c08ca3250429e70109520c461ea8695d76803b69cacfb72d6948991] Error parsing json {:source=>"json", :raw=>{"process.thread.name"=>"main", "elasticsearch.node.name"=>"es-hot", "message"=>"loaded module [x-pack-core]", "log.level"=>"INFO", "@timestamp"=>"2024-09-29T19:51:00.823Z", "elasticsearch.cluster.name"=>"es-docker-cluster", "log.logger"=>"org.elasticsearch.plugins.PluginsService", "event.dataset"=>"elasticsearch.server", "ecs.version"=>"1.2.0", "service.name"=>"ES_ECS"}, :exception=>#<Java::JavaLang::ClassCastException: class org.jruby.RubyHash cannot be cast to class org.jruby.RubyIO (org.jruby.RubyHash and org.jruby.RubyIO are in unnamed module of loader 'app')>}
[36;1msome_app            |[0m ERROR:root:this is exception
[34mlogstash            |[0m [2024-09-29T19:51:40,713][WARN ][logstash.filters.json    ][main][c465d23b2c08ca3250429e70109520c461ea8695d76803b69cacfb72d6948991] Error parsing json {:source=>"json", :raw=>{"elasticsearch.node.name"=>"es-hot", "process.thread.name"=>"main", "message"=>"loaded module [frozen-indices]", "log.level"=>"INFO", "@timestamp"=>"2024-09-29T19:51:00.811Z", "elasticsearch.cluster.name"=>"es-docker-cluster", "log.logger"=>"org.elasticsearch.plugins.PluginsService", "event.dataset"=>"elasticsearch.server", "ecs.version"=>"1.2.0", "service.name"=>"ES_ECS"}, :exception=>#<Java::JavaLang::ClassCastException: class org.jruby.RubyHash cannot be cast to class org.jruby.RubyIO (org.jruby.RubyHash and org.jruby.RubyIO are in unnamed module of loader 'app')>}
[36;1msome_app            |[0m NoneType: None
[34mlogstash            |[0m [2024-09-29T19:51:40,713][WARN ][logstash.filters.json    ][main][c465d23b2c08ca3250429e70109520c461ea8695d76803b69cacfb72d6948991] Error parsing json {:source=>"json", :raw=>{"process.thread.name"=>"main", "elasticsearch.node.name"=>"es-hot", "message"=>"loaded module [blob-cache]", "log.level"=>"INFO", "@timestamp"=>"2024-09-29T19:51:00.811Z", "elasticsearch.cluster.name"=>"es-docker-cluster", "log.logger"=>"org.elasticsearch.plugins.PluginsService", "event.dataset"=>"elasticsearch.server", "service.name"=>"ES_ECS", "ecs.version"=>"1.2.0"}, :exception=>#<Java::JavaLang::ClassCastException: class org.jruby.RubyHash cannot be cast to class org.jruby.RubyIO (org.jruby.RubyHash and org.jruby.RubyIO are in unnamed module of loader 'app')>}
[36;1msome_app            |[0m WARNING:root:Hmmm....something strange
[34mlogstash            |[0m [2024-09-29T19:51:40,713][WARN ][logstash.filters.json    ][main][c465d23b2c08ca3250429e70109520c461ea8695d76803b69cacfb72d6948991] Error parsing json {:source=>"json", :raw=>{"elasticsearch.node.name"=>"es-hot", "process.thread.name"=>"main", "message"=>"loaded module [x-pack-ccr]", "log.level"=>"INFO", "@timestamp"=>"2024-09-29T19:51:00.823Z", "elasticsearch.cluster.name"=>"es-docker-cluster", "log.logger"=>"org.elasticsearch.plugins.PluginsService", "event.dataset"=>"elasticsearch.server", "ecs.version"=>"1.2.0", "service.name"=>"ES_ECS"}, :exception=>#<Java::JavaLang::ClassCastException: class org.jruby.RubyHash cannot be cast to class org.jruby.RubyIO (org.jruby.RubyHash and org.jruby.RubyIO are in unnamed module of loader 'app')>}
[36;1msome_app            |[0m ERROR:root:this is exception
[34mlogstash            |[0m [2024-09-29T19:51:40,713][WARN ][logstash.filters.json    ][main][c465d23b2c08ca3250429e70109520c461ea8695d76803b69cacfb72d6948991] Error parsing json {:source=>"json", :raw=>{"process.thread.name"=>"main", "elasticsearch.node.name"=>"es-hot", "message"=>"loaded module [repositories-metering-api]", "log.level"=>"INFO", "@timestamp"=>"2024-09-29T19:51:00.818Z", "elasticsearch.cluster.name"=>"es-docker-cluster", "log.logger"=>"org.elasticsearch.plugins.PluginsService", "event.dataset"=>"elasticsearch.server", "ecs.version"=>"1.2.0", "service.name"=>"ES_ECS"}, :exception=>#<Java::JavaLang::ClassCastException: class org.jruby.RubyHash cannot be cast to class org.jruby.RubyIO (org.jruby.RubyHash and org.jruby.RubyIO are in unnamed module of loader 'app')>}
[36;1msome_app            |[0m NoneType: None
[34mlogstash            |[0m [2024-09-29T19:51:40,714][WARN ][logstash.filters.json    ][main][c465d23b2c08ca3250429e70109520c461ea8695d76803b69cacfb72d6948991] Error parsing json {:source=>"json", :raw=>{"process.thread.name"=>"main", "elasticsearch.node.name"=>"es-warm", "message"=>"loaded module [x-pack-graph]", "log.level"=>"INFO", "@timestamp"=>"2024-09-29T19:50:59.689Z", "elasticsearch.cluster.name"=>"es-docker-cluster", "log.logger"=>"org.elasticsearch.plugins.PluginsService", "event.dataset"=>"elasticsearch.server", "service.name"=>"ES_ECS", "ecs.version"=>"1.2.0"}, :exception=>#<Java::JavaLang::ClassCastException: class org.jruby.RubyHash cannot be cast to class org.jruby.RubyIO (org.jruby.RubyHash and org.jruby.RubyIO are in unnamed module of loader 'app')>}
[36;1msome_app            |[0m ERROR:root:OH NO!!!!!!
[34mlogstash            |[0m [2024-09-29T19:51:40,714][WARN ][logstash.filters.json    ][main][c465d23b2c08ca3250429e70109520c461ea8695d76803b69cacfb72d6948991] Error parsing json {:source=>"json", :raw=>{"process.thread.name"=>"main", "elasticsearch.node.name"=>"es-warm", "message"=>"loaded module [x-pack-enrich]", "log.level"=>"INFO", "@timestamp"=>"2024-09-29T19:50:59.688Z", "elasticsearch.cluster.name"=>"es-docker-cluster", "log.logger"=>"org.elasticsearch.plugins.PluginsService", "event.dataset"=>"elasticsearch.server", "ecs.version"=>"1.2.0", "service.name"=>"ES_ECS"}, :exception=>#<Java::JavaLang::ClassCastException: class org.jruby.RubyHash cannot be cast to class org.jruby.RubyIO (org.jruby.RubyHash and org.jruby.RubyIO are in unnamed module of loader 'app')>}
[36;1msome_app            |[0m ERROR:root:this is exception
[34mlogstash            |[0m [2024-09-29T19:51:40,713][WARN ][logstash.filters.json    ][main][c465d23b2c08ca3250429e70109520c461ea8695d76803b69cacfb72d6948991] Error parsing json {:source=>"json", :raw=>{"elasticsearch.node.name"=>"es-warm", "process.thread.name"=>"main", "message"=>"loaded module [parent-join]", "log.level"=>"INFO", "@timestamp"=>"2024-09-29T19:50:59.672Z", "elasticsearch.cluster.name"=>"es-docker-cluster", "log.logger"=>"org.elasticsearch.plugins.PluginsService", "event.dataset"=>"elasticsearch.server", "service.name"=>"ES_ECS", "ecs.version"=>"1.2.0"}, :exception=>#<Java::JavaLang::ClassCastException: class org.jruby.RubyHash cannot be cast to class org.jruby.RubyIO (org.jruby.RubyHash and org.jruby.RubyIO are in unnamed module of loader 'app')>}
[36;1msome_app            |[0m NoneType: None
[34mlogstash            |[0m [2024-09-29T19:51:40,714][WARN ][logstash.filters.json    ][main][c465d23b2c08ca3250429e70109520c461ea8695d76803b69cacfb72d6948991] Error parsing json {:source=>"json", :raw=>{"process.thread.name"=>"main", "elasticsearch.node.name"=>"es-hot", "message"=>"loaded module [x-pack-graph]", "log.level"=>"INFO", "@timestamp"=>"2024-09-29T19:51:00.824Z", "elasticsearch.cluster.name"=>"es-docker-cluster", "log.logger"=>"org.elasticsearch.plugins.PluginsService", "event.dataset"=>"elasticsearch.server", "ecs.version"=>"1.2.0", "service.name"=>"ES_ECS"}, :exception=>#<Java::JavaLang::ClassCastException: class org.jruby.RubyHash cannot be cast to class org.jruby.RubyIO (org.jruby.RubyHash and org.jruby.RubyIO are in unnamed module of loader 'app')>}
[36;1msome_app            |[0m ERROR:root:this is exception
[34mlogstash            |[0m [2024-09-29T19:51:40,714][WARN ][logstash.filters.json    ][main][c465d23b2c08ca3250429e70109520c461ea8695d76803b69cacfb72d6948991] Error parsing json {:source=>"json", :raw=>{"elasticsearch.node.name"=>"es-hot", "process.thread.name"=>"main", "message"=>"loaded module [transform]", "log.level"=>"INFO", "@timestamp"=>"2024-09-29T19:51:00.821Z", "elasticsearch.cluster.name"=>"es-docker-cluster", "log.logger"=>"org.elasticsearch.plugins.PluginsService", "event.dataset"=>"elasticsearch.server", "service.name"=>"ES_ECS", "ecs.version"=>"1.2.0"}, :exception=>#<Java::JavaLang::ClassCastException: class org.jruby.RubyHash cannot be cast to class org.jruby.RubyIO (org.jruby.RubyHash and org.jruby.RubyIO are in unnamed module of loader 'app')>}
[36;1msome_app            |[0m NoneType: None
[34mlogstash            |[0m [2024-09-29T19:51:40,714][WARN ][logstash.filters.json    ][main][c465d23b2c08ca3250429e70109520c461ea8695d76803b69cacfb72d6948991] Error parsing json {:source=>"json", :raw=>{"process.thread.name"=>"main", "elasticsearch.node.name"=>"es-hot", "message"=>"loaded module [snapshot-based-recoveries]", "log.level"=>"INFO", "@timestamp"=>"2024-09-29T19:51:00.820Z", "elasticsearch.cluster.name"=>"es-docker-cluster", "log.logger"=>"org.elasticsearch.plugins.PluginsService", "event.dataset"=>"elasticsearch.server", "service.name"=>"ES_ECS", "ecs.version"=>"1.2.0"}, :exception=>#<Java::JavaLang::ClassCastException: class org.jruby.RubyHash cannot be cast to class org.jruby.RubyIO (org.jruby.RubyHash and org.jruby.RubyIO are in unnamed module of loader 'app')>}
[36;1msome_app            |[0m ERROR:root:this is exception
[34mlogstash            |[0m [2024-09-29T19:51:40,715][WARN ][logstash.filters.json    ][main][c465d23b2c08ca3250429e70109520c461ea8695d76803b69cacfb72d6948991] Error parsing json {:source=>"json", :raw=>{"process.thread.name"=>"main", "elasticsearch.node.name"=>"es-hot", "message"=>"loaded module [apm]", "log.level"=>"INFO", "@timestamp"=>"2024-09-29T19:51:00.810Z", "elasticsearch.cluster.name"=>"es-docker-cluster", "log.logger"=>"org.elasticsearch.plugins.PluginsService", "event.dataset"=>"elasticsearch.server", "ecs.version"=>"1.2.0", "service.name"=>"ES_ECS"}, :exception=>#<Java::JavaLang::ClassCastException: class org.jruby.RubyHash cannot be cast to class org.jruby.RubyIO (org.jruby.RubyHash and org.jruby.RubyIO are in unnamed module of loader 'app')>}
[36;1msome_app            |[0m NoneType: None
[34mlogstash            |[0m [2024-09-29T19:51:40,715][WARN ][logstash.filters.json    ][main][c465d23b2c08ca3250429e70109520c461ea8695d76803b69cacfb72d6948991] Error parsing json {:source=>"json", :raw=>{"elasticsearch.node.name"=>"es-warm", "process.thread.name"=>"main", "message"=>"loaded module [unsigned-long]", "log.level"=>"INFO", "@timestamp"=>"2024-09-29T19:50:59.686Z", "elasticsearch.cluster.name"=>"es-docker-cluster", "log.logger"=>"org.elasticsearch.plugins.PluginsService", "event.dataset"=>"elasticsearch.server", "ecs.version"=>"1.2.0", "service.name"=>"ES_ECS"}, :exception=>#<Java::JavaLang::ClassCastException: class org.jruby.RubyHash cannot be cast to class org.jruby.RubyIO (org.jruby.RubyHash and org.jruby.RubyIO are in unnamed module of loader 'app')>}
[36;1msome_app            |[0m ERROR:root:OH NO!!!!!!
[34mlogstash            |[0m [2024-09-29T19:51:40,716][WARN ][logstash.filters.json    ][main][c465d23b2c08ca3250429e70109520c461ea8695d76803b69cacfb72d6948991] Error parsing json {:source=>"json", :raw=>{"process.thread.name"=>"main", "elasticsearch.node.name"=>"es-hot", "message"=>"loaded module [x-pack-monitoring]", "log.level"=>"INFO", "@timestamp"=>"2024-09-29T19:51:00.824Z", "elasticsearch.cluster.name"=>"es-docker-cluster", "log.logger"=>"org.elasticsearch.plugins.PluginsService", "event.dataset"=>"elasticsearch.server", "ecs.version"=>"1.2.0", "service.name"=>"ES_ECS"}, :exception=>#<Java::JavaLang::ClassCastException: class org.jruby.RubyHash cannot be cast to class org.jruby.RubyIO (org.jruby.RubyHash and org.jruby.RubyIO are in unnamed module of loader 'app')>}
[34mlogstash            |[0m [2024-09-29T19:51:40,710][WARN ][logstash.filters.json    ][main][c465d23b2c08ca3250429e70109520c461ea8695d76803b69cacfb72d6948991] Error parsing json {:source=>"json", :raw=>{"process.thread.name"=>"main", "elasticsearch.node.name"=>"es-warm", "message"=>"loaded module [searchable-snapshots]", "log.level"=>"INFO", "@timestamp"=>"2024-09-29T19:50:59.684Z", "elasticsearch.cluster.name"=>"es-docker-cluster", "log.logger"=>"org.elasticsearch.plugins.PluginsService", "event.dataset"=>"elasticsearch.server", "service.name"=>"ES_ECS", "ecs.version"=>"1.2.0"}, :exception=>#<Java::JavaLang::ClassCastException: class org.jruby.RubyHash cannot be cast to class org.jruby.RubyIO (org.jruby.RubyHash and org.jruby.RubyIO are in unnamed module of loader 'app')>}
[36;1msome_app            |[0m WARNING:root:Hmmm....something strange
[34mlogstash            |[0m [2024-09-29T19:51:40,717][WARN ][logstash.filters.json    ][main][c465d23b2c08ca3250429e70109520c461ea8695d76803b69cacfb72d6948991] Error parsing json {:source=>"json", :raw=>{"elasticsearch.node.name"=>"es-warm", "process.thread.name"=>"main", "message"=>"loaded module [x-pack-core]", "log.level"=>"INFO", "@timestamp"=>"2024-09-29T19:50:59.688Z", "elasticsearch.cluster.name"=>"es-docker-cluster", "log.logger"=>"org.elasticsearch.plugins.PluginsService", "event.dataset"=>"elasticsearch.server", "ecs.version"=>"1.2.0", "service.name"=>"ES_ECS"}, :exception=>#<Java::JavaLang::ClassCastException: class org.jruby.RubyHash cannot be cast to class org.jruby.RubyIO (org.jruby.RubyHash and org.jruby.RubyIO are in unnamed module of loader 'app')>}
[36;1msome_app            |[0m WARNING:root:Hmmm....something strange
[34mlogstash            |[0m [2024-09-29T19:51:40,719][WARN ][logstash.filters.json    ][main][c465d23b2c08ca3250429e70109520c461ea8695d76803b69cacfb72d6948991] Error parsing json {:source=>"json", :raw=>{"process.thread.name"=>"main", "elasticsearch.node.name"=>"es-hot", "message"=>"loaded module [x-pack-security]", "log.level"=>"INFO", "@timestamp"=>"2024-09-29T19:51:00.826Z", "elasticsearch.cluster.name"=>"es-docker-cluster", "log.logger"=>"org.elasticsearch.plugins.PluginsService", "event.dataset"=>"elasticsearch.server", "service.name"=>"ES_ECS", "ecs.version"=>"1.2.0"}, :exception=>#<Java::JavaLang::ClassCastException: class org.jruby.RubyHash cannot be cast to class org.jruby.RubyIO (org.jruby.RubyHash and org.jruby.RubyIO are in unnamed module of loader 'app')>}
[36;1msome_app            |[0m WARNING:root:Hmmm....something strange
[34mlogstash            |[0m [2024-09-29T19:51:40,719][WARN ][logstash.filters.json    ][main][c465d23b2c08ca3250429e70109520c461ea8695d76803b69cacfb72d6948991] Error parsing json {:source=>"json", :raw=>{"elasticsearch.node.name"=>"es-hot", "process.thread.name"=>"main", "message"=>"loaded module [wildcard]", "log.level"=>"INFO", "@timestamp"=>"2024-09-29T19:51:00.822Z", "elasticsearch.cluster.name"=>"es-docker-cluster", "log.logger"=>"org.elasticsearch.plugins.PluginsService", "event.dataset"=>"elasticsearch.server", "ecs.version"=>"1.2.0", "service.name"=>"ES_ECS"}, :exception=>#<Java::JavaLang::ClassCastException: class org.jruby.RubyHash cannot be cast to class org.jruby.RubyIO (org.jruby.RubyHash and org.jruby.RubyIO are in unnamed module of loader 'app')>}
[36;1msome_app            |[0m ERROR:root:OH NO!!!!!!
[34mlogstash            |[0m [2024-09-29T19:51:40,719][WARN ][logstash.filters.json    ][main][c465d23b2c08ca3250429e70109520c461ea8695d76803b69cacfb72d6948991] Error parsing json {:source=>"json", :raw=>{"process.thread.name"=>"main", "elasticsearch.node.name"=>"es-hot", "message"=>"loaded module [old-lucene-versions]", "log.level"=>"INFO", "@timestamp"=>"2024-09-29T19:51:00.815Z", "elasticsearch.cluster.name"=>"es-docker-cluster", "log.logger"=>"org.elasticsearch.plugins.PluginsService", "event.dataset"=>"elasticsearch.server", "ecs.version"=>"1.2.0", "service.name"=>"ES_ECS"}, :exception=>#<Java::JavaLang::ClassCastException: class org.jruby.RubyHash cannot be cast to class org.jruby.RubyIO (org.jruby.RubyHash and org.jruby.RubyIO are in unnamed module of loader 'app')>}
[36;1msome_app            |[0m ERROR:root:this is exception
[34mlogstash            |[0m [2024-09-29T19:51:40,719][WARN ][logstash.filters.json    ][main][c465d23b2c08ca3250429e70109520c461ea8695d76803b69cacfb72d6948991] Error parsing json {:source=>"json", :raw=>{"process.thread.name"=>"main", "elasticsearch.node.name"=>"es-warm", "message"=>"loaded module [x-pack-stack]", "log.level"=>"INFO", "@timestamp"=>"2024-09-29T19:50:59.695Z", "elasticsearch.cluster.name"=>"es-docker-cluster", "log.logger"=>"org.elasticsearch.plugins.PluginsService", "event.dataset"=>"elasticsearch.server", "ecs.version"=>"1.2.0", "service.name"=>"ES_ECS"}, :exception=>#<Java::JavaLang::ClassCastException: class org.jruby.RubyHash cannot be cast to class org.jruby.RubyIO (org.jruby.RubyHash and org.jruby.RubyIO are in unnamed module of loader 'app')>}
[36;1msome_app            |[0m NoneType: None
[34mlogstash            |[0m [2024-09-29T19:51:40,719][WARN ][logstash.filters.json    ][main][c465d23b2c08ca3250429e70109520c461ea8695d76803b69cacfb72d6948991] Error parsing json {:source=>"json", :raw=>{"elasticsearch.node.name"=>"es-warm", "process.thread.name"=>"main", "message"=>"loaded module [spatial]", "log.level"=>"INFO", "@timestamp"=>"2024-09-29T19:50:59.685Z", "elasticsearch.cluster.name"=>"es-docker-cluster", "log.logger"=>"org.elasticsearch.plugins.PluginsService", "event.dataset"=>"elasticsearch.server", "service.name"=>"ES_ECS", "ecs.version"=>"1.2.0"}, :exception=>#<Java::JavaLang::ClassCastException: class org.jruby.RubyHash cannot be cast to class org.jruby.RubyIO (org.jruby.RubyHash and org.jruby.RubyIO are in unnamed module of loader 'app')>}
[36;1msome_app            |[0m ERROR:root:OH NO!!!!!!
[36;1msome_app            |[0m ERROR:root:OH NO!!!!!!
[34mlogstash            |[0m [2024-09-29T19:51:40,720][WARN ][logstash.filters.json    ][main][c465d23b2c08ca3250429e70109520c461ea8695d76803b69cacfb72d6948991] Error parsing json {:source=>"json", :raw=>{"process.thread.name"=>"main", "elasticsearch.node.name"=>"es-warm", "message"=>"loaded module [x-pack-watcher]", "log.level"=>"INFO", "@timestamp"=>"2024-09-29T19:50:59.698Z", "elasticsearch.cluster.name"=>"es-docker-cluster", "log.logger"=>"org.elasticsearch.plugins.PluginsService", "event.dataset"=>"elasticsearch.server", "service.name"=>"ES_ECS", "ecs.version"=>"1.2.0"}, :exception=>#<Java::JavaLang::ClassCastException: class org.jruby.RubyHash cannot be cast to class org.jruby.RubyIO (org.jruby.RubyHash and org.jruby.RubyIO are in unnamed module of loader 'app')>}
